topic,source,negative,neutral,positive,negative_neutral_diff,positive_neutral_diff
90_brent_цена_ice_бирже,Ukraine24,0.0,0.0,0.0,0.0,0.0
90_brent_цена_ice_бирже,ShockedUkraine,0.0,0.0,0.0,0.0,0.0
90_brent_цена_ice_бирже,WashingtonPost,0.0,0.0,0.0,0.0,0.0
90_brent_цена_ice_бирже,BBC,0.0,0.0,0.0,0.0,0.0
90_brent_цена_ice_бирже,NYT,0.0,0.0,0.0,0.0,0.0
91_путин_путина_встречи_кремле,ShockedUkraine,1.0,0.0,0.0,1.0,0.0
91_путин_путина_встречи_кремле,Meduza,0.167,0.833,0.0,0.6659999999999999,0.833
91_путин_путина_встречи_кремле,BBC,0.6,0.2,0.2,0.39999999999999997,0.0
91_путин_путина_встречи_кремле,RIANews,0.315,0.667,0.019,0.35200000000000004,0.648
91_путин_путина_встречи_кремле,TACC,0.309,0.647,0.043,0.338,0.604
91_путин_путина_встречи_кремле,UNIAN,0.429,0.571,0.0,0.14199999999999996,0.571
91_путин_путина_встречи_кремле,RBK,0.478,0.391,0.13,0.08699999999999997,0.261
91_путин_путина_встречи_кремле,Ukraine24,0.0,0.0,0.0,0.0,0.0
91_путин_путина_встречи_кремле,NovayaGazeta,0.5,0.5,0.0,0.0,0.5
91_путин_путина_встречи_кремле,WashingtonPost,0.0,0.0,0.0,0.0,0.0
91_путин_путина_встречи_кремле,UkraineNow,0.5,0.5,0.0,0.0,0.5
91_путин_путина_встречи_кремле,NYT,0.0,0.0,0.0,0.0,0.0
92_танк_уничтожили_оккупантов_уничтожение,TACC,1.0,0.0,0.0,1.0,0.0
92_танк_уничтожили_оккупантов_уничтожение,Meduza,0.0,1.0,0.0,1.0,1.0
92_танк_уничтожили_оккупантов_уничтожение,BBC,1.0,0.0,0.0,1.0,0.0
92_танк_уничтожили_оккупантов_уничтожение,NYT,0.0,1.0,0.0,1.0,1.0
92_танк_уничтожили_оккупантов_уничтожение,UNIAN,0.654,0.308,0.038,0.34600000000000003,0.27
92_танк_уничтожили_оккупантов_уничтожение,Ukraine24,0.667,0.333,0.0,0.334,0.333
92_танк_уничтожили_оккупантов_уничтожение,UkraineNow,0.565,0.413,0.022,0.15199999999999997,0.39099999999999996
92_танк_уничтожили_оккупантов_уничтожение,ShockedUkraine,0.451,0.493,0.056,0.04199999999999998,0.437
92_танк_уничтожили_оккупантов_уничтожение,RBK,0.0,0.0,0.0,0.0,0.0
92_танк_уничтожили_оккупантов_уничтожение,NovayaGazeta,0.0,0.0,0.0,0.0,0.0
92_танк_уничтожили_оккупантов_уничтожение,RIANews,0.0,0.0,0.0,0.0,0.0
92_танк_уничтожили_оккупантов_уничтожение,WashingtonPost,0.0,0.0,0.0,0.0,0.0
93_израиля_израиль_израиле_израильские,NYT,1.0,0.0,0.0,1.0,0.0
93_израиля_израиль_израиле_израильские,BBC,0.773,0.136,0.091,0.637,0.04500000000000001
93_израиля_израиль_израиле_израильские,RBK,0.739,0.217,0.043,0.522,0.174
93_израиля_израиль_израиле_израильские,TACC,0.282,0.69,0.028,0.408,0.6619999999999999
93_израиля_израиль_израиле_израильские,WashingtonPost,0.667,0.333,0.0,0.334,0.333
93_израиля_израиль_израиле_израильские,UNIAN,0.636,0.318,0.045,0.318,0.273
93_израиля_израиль_израиле_израильские,Ukraine24,0.6,0.4,0.0,0.19999999999999996,0.4
93_израиля_израиль_израиле_израильские,Meduza,0.562,0.375,0.062,0.18700000000000006,0.313
93_израиля_израиль_израиле_израильские,RIANews,0.424,0.576,0.0,0.15199999999999997,0.576
93_израиля_израиль_израиле_израильские,UkraineNow,0.452,0.476,0.071,0.023999999999999966,0.40499999999999997
93_израиля_израиль_израиле_израильские,ShockedUkraine,0.5,0.5,0.0,0.0,0.5
93_израиля_израиль_израиле_израильские,NovayaGazeta,0.0,0.0,0.0,0.0,0.0
94_приложений_приложение_telegram_netflix,ShockedUkraine,0.0,0.667,0.333,0.667,0.334
94_приложений_приложение_telegram_netflix,NovayaGazeta,0.0,0.667,0.333,0.667,0.334
94_приложений_приложение_telegram_netflix,RBK,0.146,0.439,0.415,0.29300000000000004,0.02400000000000002
94_приложений_приложение_telegram_netflix,BBC,0.556,0.333,0.111,0.22300000000000003,0.22200000000000003
94_приложений_приложение_telegram_netflix,RIANews,0.255,0.455,0.291,0.2,0.16400000000000003
94_приложений_приложение_telegram_netflix,UNIAN,0.357,0.5,0.143,0.14300000000000002,0.357
94_приложений_приложение_telegram_netflix,TACC,0.297,0.406,0.297,0.10900000000000004,0.10900000000000004
94_приложений_приложение_telegram_netflix,Meduza,0.361,0.389,0.25,0.028000000000000025,0.139
94_приложений_приложение_telegram_netflix,Ukraine24,0.333,0.333,0.333,0.0,0.0
94_приложений_приложение_telegram_netflix,WashingtonPost,0.0,0.0,0.0,0.0,0.0
94_приложений_приложение_telegram_netflix,UkraineNow,0.32,0.32,0.36,0.0,0.03999999999999998
94_приложений_приложение_telegram_netflix,NYT,0.0,0.0,0.0,0.0,0.0
95_swift_банков_банки_отключении,BBC,0.909,0.091,0.0,0.8180000000000001,0.091
95_swift_банков_банки_отключении,ShockedUkraine,0.75,0.25,0.0,0.5,0.25
95_swift_банков_банки_отключении,NovayaGazeta,0.75,0.25,0.0,0.5,0.25
95_swift_банков_банки_отключении,RBK,0.722,0.278,0.0,0.44399999999999995,0.278
95_swift_банков_банки_отключении,Meduza,0.667,0.278,0.056,0.389,0.22200000000000003
95_swift_банков_банки_отключении,TACC,0.621,0.345,0.034,0.276,0.31099999999999994
95_swift_банков_банки_отключении,UNIAN,0.581,0.355,0.065,0.22599999999999998,0.29
95_swift_банков_банки_отключении,Ukraine24,0.579,0.368,0.053,0.21099999999999997,0.315
95_swift_банков_банки_отключении,RIANews,0.567,0.367,0.067,0.19999999999999996,0.3
95_swift_банков_банки_отключении,UkraineNow,0.543,0.435,0.022,0.10800000000000004,0.413
95_swift_банков_банки_отключении,WashingtonPost,0.0,0.0,0.0,0.0,0.0
95_swift_банков_банки_отключении,NYT,0.0,0.0,0.0,0.0,0.0
96_лекарств_препаратов_препараты_росздравнадзор,Ukraine24,0.0,1.0,0.0,1.0,1.0
96_лекарств_препаратов_препараты_росздравнадзор,ShockedUkraine,1.0,0.0,0.0,1.0,0.0
96_лекарств_препаратов_препараты_росздравнадзор,BBC,0.0,0.5,0.5,0.5,0.0
96_лекарств_препаратов_препараты_росздравнадзор,Meduza,0.5,0.375,0.125,0.125,0.25
96_лекарств_препаратов_препараты_росздравнадзор,RIANews,0.466,0.345,0.19,0.12100000000000005,0.15499999999999997
96_лекарств_препаратов_препараты_росздравнадзор,UkraineNow,0.545,0.455,0.0,0.09000000000000002,0.455
96_лекарств_препаратов_препараты_росздравнадзор,TACC,0.419,0.372,0.209,0.046999999999999986,0.163
96_лекарств_препаратов_препараты_росздравнадзор,UNIAN,0.5,0.5,0.0,0.0,0.5
96_лекарств_препаратов_препараты_росздравнадзор,RBK,0.455,0.455,0.091,0.0,0.364
96_лекарств_препаратов_препараты_росздравнадзор,NovayaGazeta,0.455,0.455,0.091,0.0,0.364
96_лекарств_препаратов_препараты_росздравнадзор,WashingtonPost,0.0,0.0,0.0,0.0,0.0
96_лекарств_препаратов_препараты_росздравнадзор,NYT,0.0,0.0,0.0,0.0,0.0
97_украина_подписаться_новость_украины,RBK,1.0,0.0,0.0,1.0,0.0
97_украина_подписаться_новость_украины,BBC,1.0,0.0,0.0,1.0,0.0
97_украина_подписаться_новость_украины,Ukraine24,0.636,0.182,0.182,0.454,0.0
97_украина_подписаться_новость_украины,TACC,0.333,0.667,0.0,0.334,0.667
97_украина_подписаться_новость_украины,RIANews,0.667,0.333,0.0,0.334,0.333
97_украина_подписаться_новость_украины,UNIAN,0.534,0.37,0.096,0.16400000000000003,0.274
97_украина_подписаться_новость_украины,Meduza,0.429,0.571,0.0,0.14199999999999996,0.571
97_украина_подписаться_новость_украины,ShockedUkraine,0.417,0.5,0.083,0.08300000000000002,0.417
97_украина_подписаться_новость_украины,UkraineNow,0.417,0.432,0.151,0.015000000000000013,0.281
97_украина_подписаться_новость_украины,NovayaGazeta,0.0,0.0,0.0,0.0,0.0
97_украина_подписаться_новость_украины,WashingtonPost,0.0,0.0,0.0,0.0,0.0
97_украина_подписаться_новость_украины,NYT,0.0,0.0,0.0,0.0,0.0
98_канада_канады_санкции_австралия,RBK,0.889,0.111,0.0,0.778,0.111
98_канада_канады_санкции_австралия,BBC,0.833,0.111,0.056,0.722,0.055
98_канада_канады_санкции_австралия,Ukraine24,0.125,0.75,0.125,0.625,0.625
98_канада_канады_санкции_австралия,RIANews,0.707,0.268,0.024,0.43899999999999995,0.24400000000000002
98_канада_канады_санкции_австралия,Meduza,0.647,0.235,0.118,0.41200000000000003,0.11699999999999999
98_канада_канады_санкции_австралия,ShockedUkraine,0.286,0.571,0.143,0.285,0.42799999999999994
98_канада_канады_санкции_австралия,TACC,0.613,0.339,0.048,0.27399999999999997,0.29100000000000004
98_канада_канады_санкции_австралия,UNIAN,0.474,0.342,0.184,0.13199999999999995,0.15800000000000003
98_канада_канады_санкции_австралия,UkraineNow,0.477,0.386,0.136,0.09099999999999997,0.25
98_канада_канады_санкции_австралия,NovayaGazeta,0.0,0.0,0.0,0.0,0.0
98_канада_канады_санкции_австралия,WashingtonPost,0.0,0.0,0.0,0.0,0.0
98_канада_канады_санкции_австралия,NYT,0.0,0.0,0.0,0.0,0.0
99_казахстана_токаев_казахстан_жириновский,Ukraine24,1.0,0.0,0.0,1.0,0.0
99_казахстана_токаев_казахстан_жириновский,ShockedUkraine,0.8,0.2,0.0,0.6000000000000001,0.2
99_казахстана_токаев_казахстан_жириновский,NovayaGazeta,0.2,0.8,0.0,0.6000000000000001,0.8
99_казахстана_токаев_казахстан_жириновский,TACC,0.184,0.728,0.087,0.544,0.641
99_казахстана_токаев_казахстан_жириновский,UNIAN,0.615,0.154,0.231,0.46099999999999997,0.07700000000000001
